Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19365;999999;BP EXP;70/2;1000;1000;ZSK 70/2;10.10.2022 00:00:00;10.10.2022 00:00:00;
