Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19196;234421;AONILEX PHBH HF;70/1;17600;1600;ZSK 70/1;09.08.2022 06:00:00;09.08.2022 12:00:00;
