Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19904;234421;AONILEX PHBH HF;70/1;17600;12850;ZSK 70/1;06.12.2022 13:00:00;10.12.2022 01:00:00;
20;19904;234421;AONILEX PHBH HF;70/1;17600;0;ZSK 70/1;06.12.2022 13:00:00;10.12.2022 01:00:00;
20;19904;234421;AONILEX PHBH HF;70/1;17600;0;DIREKT 2;06.12.2022 13:00:00;10.12.2022 01:00:00;
