Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19044;999999;EXP G21M ;70/7+10;22000;12000;ZSK 70/7;08.07.2022 07:45:00;11.07.2022 15:00:00;
20;19044;999999;EXP G21M ;70/7+10;22000;10000;ZSK 70/10;08.07.2022 07:45:00;11.07.2022 15:00:00;
