Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20087;705131;M·VERA® A5002;70/12;30000;27862;ZSK 70/12;19.01.2023 10:45:00;24.01.2023 21:00:00;
