Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19103;999999;EXP G21M ;70/7+10;24000;12000;ZSK 70/7;21.07.2022 10:30:00;22.07.2022 12:45:00;
20;19103;999999;EXP G21M ;70/7+10;24000;12000;ZSK 70/10;21.07.2022 10:30:00;22.07.2022 12:45:00;
