Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18925;999999;EXP G21M ;70/7+10;22000;11000;ZSK 70/7;22.06.2022 07:30:00;23.06.2022 08:00:00;
20;18925;999999;EXP G21M ;70/7+10;22000;11000;ZSK 70/10;22.06.2022 07:30:00;23.06.2022 08:00:00;
