,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Stamp,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
157,BP 110/02 (717221),ZSK 70.8,23010082,18:00,76.83,3.64,21.35,46.48,26.01.2023 15:45:00,27.01.2023 20:30:00,2023-01-26 18:00:00,2023-01-26 18:00:54,181.100006,167.600006,154.5,148.100006,145.300003,145.699997,129.800003,142.199997,92.400002,19.299999,20.799999,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1208.082275,1208.0,721.154114,0.0,464.323151,9.591691,8.199588,0.0,4.797322,0.0,721.080688,0.0,464.323151,9.598412,8.198643,0.0,4.799206,0.0,554.772949,555.0,95.683594,182.699997,20.6,0.202546,68.307205,0.0,56.992973,12.950584,13.228323,0.0,37.029369,0.0,1054.90625,574.215393,816.041138,73.986275,61.946239,100.0,12.950204,0.0,2049.0,0.0,1709.0,388.0,396.0,0.0,1110.0,0.0,32.584003,-1.779,54.982002,17.643002,26.583002,10.706,8.477,0.0
158,BP 110/02 (717221),ZSK 70.8,23010082,18:00,76.64,3.84,21.35,46.75,26.01.2023 15:45:00,27.01.2023 20:30:00,2023-01-26 18:00:00,2023-01-26 18:00:54,181.100006,167.600006,154.5,148.100006,145.300003,145.699997,129.800003,142.199997,92.400002,19.299999,20.799999,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1208.082275,1208.0,721.154114,0.0,464.323151,9.591691,8.199588,0.0,4.797322,0.0,721.080688,0.0,464.323151,9.598412,8.198643,0.0,4.799206,0.0,554.772949,555.0,95.683594,182.699997,20.6,0.202546,68.307205,0.0,56.992973,12.950584,13.228323,0.0,37.029369,0.0,1054.90625,574.215393,816.041138,73.986275,61.946239,100.0,12.950204,0.0,2049.0,0.0,1709.0,388.0,396.0,0.0,1110.0,0.0,32.584003,-1.779,54.982002,17.643002,26.583002,10.706,8.477,0.0
159,BP 110/02 (717221),ZSK 70.8,23010083,11:52,74.71,4.6,22.79,50.86,27.01.2023 20:30:00,28.01.2023 04:00:00,2023-01-28 11:52:00,2023-01-28 11:53:00,51.5,59.599998,62.299999,61.0,57.099998,50.799999,44.0,40.099998,38.299999,16.0,15.6,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.00563,0.0,99.168358,2.049992,1.751035,0.0,1.024996,0.0,0.0,185.0,0.0,62.400002,14.7,0.274884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.425171,574.215393,782.56073,73.372231,56.233231,100.0,12.860535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.147003,-1.779,41.998001,0.134,28.188002,10.666,1.037,0.0
160,BP 110/02 (717221),ZSK 70.8,23010084,10:00,76.03,4.05,21.58,47.62,27.01.2023 20:30:00,28.01.2023 04:00:00,2023-01-28 10:00:00,2023-01-28 10:00:53,61.5,71.599998,74.699997,72.300003,67.5,60.099998,51.5,48.799999,47.400002,16.299999,15.9,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.00563,0.0,99.168358,2.049992,1.751035,0.0,1.024996,0.0,0.0,185.0,0.0,74.900002,14.7,0.079572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.425171,574.215393,782.56073,73.372231,56.233231,100.0,12.860535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.156002,-1.779,42.049004,0.162,28.231001,10.671,1.044,0.0
161,BP 110/02 (717221),ZSK 70.8,23010084,10:15,74.1,4.86,22.02,50.08,27.01.2023 20:30:00,28.01.2023 04:00:00,2023-01-28 10:15:00,2023-01-28 10:16:00,59.900002,69.900002,72.800003,70.599998,65.900002,58.599998,50.200001,47.099998,45.900002,16.299999,15.9,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.00563,0.0,99.168358,2.049992,1.751035,0.0,1.024996,0.0,0.0,185.0,0.0,73.099998,14.8,0.094039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.425171,574.215393,782.56073,73.372231,56.233231,100.0,12.860535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.155003,-1.779,42.046001,0.156,28.226002,10.672001,1.043,0.0
162,BP 110/02 (717231),ZSK 70.8,23010084,6:00,76.08,3.9,21.38,47.11,31.01.2023 06:20:00,31.01.2023 23:59:00,2023-01-31 06:00:00,2023-01-31 06:00:55,179.5,171.699997,157.300003,144.699997,146.899994,146.5,132.199997,140.800003,90.5,22.6,18.200001,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1206.108887,1208.076904,719.5271,0.0,464.292175,9.601502,8.200709,0.0,4.804123,0.0,721.080688,0.0,464.399994,9.598412,8.198643,0.0,4.799206,0.0,559.936523,560.0,86.169434,186.5,18.0,0.368924,65.506775,0.0,62.060612,13.068827,13.455553,0.0,36.36993,0.0,1115.574463,574.215393,748.077942,73.442268,61.137539,100.0,13.192855,0.0,1965.0,0.0,1861.0,392.0,403.0,0.0,1091.0,0.0,35.316002,-1.779,46.788002,20.775002,30.881001,10.717001,10.318001,0.0
163,BP 110/02 (717231),ZSK 70.8,23010085,18:02,75.84,4.06,22.07,48.57,31.01.2023 06:20:00,31.01.2023 23:59:00,2023-01-31 18:02:00,2023-01-31 18:03:00,181.899994,170.800003,156.800003,143.300003,145.699997,143.5,130.0,138.5,91.699997,25.1,19.9,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1208.088867,1208.076904,721.080688,0.0,464.399994,9.58879,8.207312,0.0,4.813694,0.0,721.080688,0.0,464.399994,9.598412,8.198643,0.0,4.799206,0.0,559.790039,560.0,88.081055,185.0,19.700001,0.245949,61.794865,0.0,66.058739,12.462775,12.990649,0.0,37.805904,0.0,1166.164307,574.215393,712.048279,76.998672,63.036057,100.0,12.705164,0.0,1853.0,0.0,1981.0,373.0,389.0,0.0,1134.0,0.0,48.173004,-1.779,59.700005,18.533001,26.989002,10.711,5.966,0.0
164,BP 110/02 (717231),ZSK 70.8,23010085,6:00,76.12,3.8,21.21,46.7,31.01.2023 06:20:00,31.01.2023 23:59:00,2023-01-31 06:00:00,2023-01-31 06:00:55,179.5,171.699997,157.300003,144.699997,146.899994,146.5,132.199997,140.800003,90.5,22.6,18.200001,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1206.108887,1208.076904,719.5271,0.0,464.292175,9.601502,8.200709,0.0,4.804123,0.0,721.080688,0.0,464.399994,9.598412,8.198643,0.0,4.799206,0.0,559.936523,560.0,86.169434,186.5,18.0,0.368924,65.506775,0.0,62.060612,13.068827,13.455553,0.0,36.36993,0.0,1115.574463,574.215393,748.077942,73.442268,61.137539,100.0,13.192855,0.0,1965.0,0.0,1861.0,392.0,403.0,0.0,1091.0,0.0,35.316002,-1.779,46.788002,20.775002,30.881001,10.717001,10.318001,0.0
165,BP 110/02 (717221),ZSK 70.8,23010086,6:00,76.55,3.63,20.95,45.88,01.02.2023 08:30:00,02.02.2023 09:30:00,2023-02-02 06:00:00,2023-02-02 06:00:51,179.5,171.399994,154.399994,144.300003,147.0,143.800003,130.5,141.300003,92.199997,25.1,19.799999,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1206.990356,1208.076904,721.080688,0.0,463.311096,9.609638,8.205937,0.0,4.78296,0.0,721.080688,0.0,464.399994,9.598412,8.198643,0.0,4.799206,0.0,559.82666,560.0,86.044922,182.699997,18.9,0.289352,68.81443,0.0,63.632519,12.915215,13.365756,0.0,38.553005,0.0,1047.117188,574.215393,737.26532,74.33873,61.009655,100.0,12.468554,0.0,2064.0,0.0,1908.0,387.0,400.0,0.0,1156.0,0.0,49.935001,-1.779,46.983002,18.309,17.363001,10.705001,8.699,0.0
166,BP 110/02 (717221),ZSK 70.8,23010086,18:00,75.88,3.98,21.79,47.98,01.02.2023 08:30:00,02.02.2023 09:30:00,2023-02-01 18:00:00,2023-02-01 18:00:53,177.0,168.800003,155.699997,147.0,146.5,143.300003,130.399994,138.899994,91.599998,26.4,20.700001,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,15.0,1208.811279,1208.076904,720.958862,0.0,465.271759,9.600379,8.184448,0.0,4.795899,0.0,721.080688,0.0,464.399994,9.598412,8.198643,0.0,4.799206,0.0,559.716797,560.0,87.729492,183.899994,20.5,0.245949,61.092186,0.0,59.058285,12.571623,13.134162,0.0,37.697689,0.0,1180.131836,574.215393,786.727112,76.045113,62.524708,100.0,12.76037,0.0,1832.0,0.0,1771.0,377.0,394.0,0.0,1130.0,0.0,41.927002,-1.779,47.283001,17.818001,20.692001,10.717001,9.535001,0.0
