,qs_merkmal_id,wertnum,bemerkg,csnr,Line,current_time,Beginn,Ende,new_curr_date,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg13_Sps_Istwert,Temperatures_Reg14_Sps_Istwert,Temperatures_Reg15_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Temperatures_Reg13_Pc_Sollwert,Temperatures_Reg14_Pc_Sollwert,Temperatures_Reg15_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
125,197.0,13.962,7 06.00,22800066.0,ZSK 70.7,1900-01-01 06:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-08 06:00:00,119.99891304347828,140.0119565217391,150.8369565217391,150.06195652173915,150.06195652173915,160.1782608695652,252.69021739130426,228.27391304347827,174.95978260869563,181.88369565217394,22.24565217391304,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.01068811831266,500.0,0.0,301.9905581266983,193.03496385657277,0.0,0.0,5.000074739041536,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.3097826086956,275.0,43.783695652173904,75.32282608695652,29.611956521739128,17.525000000000002,0.0,30.600651243458614,7.343260733977608,0.0,0.0,6.490217157032179,0.0,0.0,1042.28076171875,985.4970663319464,2630.1266293733015,78.16859436035159,26.0,77.11911010742188,16.050754547119105,97.06919860839842,0.0,917.304347826087,219.75,0.0,0.0,194.1413043478261,0.0,0.0,1.1730923030687423,52.340450784434445,42.96258893220321,0.0,0.0,22.228610909503438,0.0,0.0
126,198.0,1.425,7 06.00,22800066.0,ZSK 70.7,1900-01-01 06:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-08 06:00:00,119.99891304347828,140.0119565217391,150.8369565217391,150.06195652173915,150.06195652173915,160.1782608695652,252.69021739130426,228.27391304347827,174.95978260869563,181.88369565217394,22.24565217391304,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.01068811831266,500.0,0.0,301.9905581266983,193.03496385657277,0.0,0.0,5.000074739041536,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.3097826086956,275.0,43.783695652173904,75.32282608695652,29.611956521739128,17.525000000000002,0.0,30.600651243458614,7.343260733977608,0.0,0.0,6.490217157032179,0.0,0.0,1042.28076171875,985.4970663319464,2630.1266293733015,78.16859436035159,26.0,77.11911010742188,16.050754547119105,97.06919860839842,0.0,917.304347826087,219.75,0.0,0.0,194.1413043478261,0.0,0.0,1.1730923030687423,52.340450784434445,42.96258893220321,0.0,0.0,22.228610909503438,0.0,0.0
127,100.0,0.19,7 18.00,22800066.0,ZSK 70.7,1900-01-01 18:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,100.0,0.23,7 06.00,22800066.0,ZSK 70.7,1900-01-01 06:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-08 06:00:00,119.99891304347828,140.0119565217391,150.8369565217391,150.06195652173915,150.06195652173915,160.1782608695652,252.69021739130426,228.27391304347827,174.95978260869563,181.88369565217394,22.24565217391304,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.01068811831266,500.0,0.0,301.9905581266983,193.03496385657277,0.0,0.0,5.000074739041536,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.3097826086956,275.0,43.783695652173904,75.32282608695652,29.611956521739128,17.525000000000002,0.0,30.600651243458614,7.343260733977608,0.0,0.0,6.490217157032179,0.0,0.0,1042.28076171875,985.4970663319464,2630.1266293733015,78.16859436035159,26.0,77.11911010742188,16.050754547119105,97.06919860839842,0.0,917.304347826087,219.75,0.0,0.0,194.1413043478261,0.0,0.0,1.1730923030687423,52.340450784434445,42.96258893220321,0.0,0.0,22.228610909503438,0.0,0.0
129,203.0,0.152,7 18.00,22800066.0,ZSK 70.7,1900-01-01 18:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,203.0,0.089,7 06.00,22800066.0,ZSK 70.7,1900-01-01 06:00:00,07.04.2022 13:35:00,08.04.2022 16:20:00,2022-04-08 06:00:00,119.99891304347828,140.0119565217391,150.8369565217391,150.06195652173915,150.06195652173915,160.1782608695652,252.69021739130426,228.27391304347827,174.95978260869563,181.88369565217394,22.24565217391304,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.01068811831266,500.0,0.0,301.9905581266983,193.03496385657277,0.0,0.0,5.000074739041536,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.3097826086956,275.0,43.783695652173904,75.32282608695652,29.611956521739128,17.525000000000002,0.0,30.600651243458614,7.343260733977608,0.0,0.0,6.490217157032179,0.0,0.0,1042.28076171875,985.4970663319464,2630.1266293733015,78.16859436035159,26.0,77.11911010742188,16.050754547119105,97.06919860839842,0.0,917.304347826087,219.75,0.0,0.0,194.1413043478261,0.0,0.0,1.1730923030687423,52.340450784434445,42.96258893220321,0.0,0.0,22.228610909503438,0.0,0.0
131,197.0,15.079,7 06.00,22800065.0,ZSK 70.7,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,120.0043956043956,140.00219780219786,149.6098901098901,149.9736263736264,150.03186813186818,159.70000000000002,252.61428571428564,227.2681318681319,174.9901098901099,182.03296703296704,21.170329670329668,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.1064661046961,500.0,0.0,302.007834633628,193.1063802530478,0.0,0.0,4.998913838313176,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.33626373626373,275.0,44.21648351648352,75.43516483516485,30.599999999999998,17.48021978021978,0.0,30.522197471870157,7.059560209840209,0.0,0.0,5.5492304917220245,0.0,0.0,1042.28076171875,990.3660083812672,2722.1191835508243,78.16859436035159,26.0,90.00602353274168,16.050754547119105,97.06919860839842,0.0,914.989010989011,211.32967032967034,0.0,0.0,166.12087912087912,0.0,0.0,0.930577372456645,51.88051621992509,43.315987052498286,0.0,0.0,21.41148711822845,0.0,0.0
132,197.0,12.411,10 06.00,22800065.0,ZSK 70.10,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.9885891908175,399.999893188477,241.61804203896105,0.0,154.37083359740262,0.0,0.0,3.999713640324676,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.402856740909092,0.0,74.16370119675324,0.0,0.0,2.2601298599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.295088260389605,-0.491441557564935,39.01420467337663,-0.15631558732467535,-0.5681999920000002,15.240400024025973,19.77763693701299,0.0
133,197.0,15.594,7 18.00,22800065.0,ZSK 70.7,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,119.98666666666668,139.96888888888887,150.30666666666667,149.95222222222222,149.95777777777778,160.12444444444446,252.37666666666672,228.72222222222217,174.97666666666666,181.21444444444444,26.940000000000005,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.06588406032984,500.0,0.0,302.01151869032117,193.034624226888,0.0,0.0,4.999795023600261,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,273.9922222222222,275.0,43.725555555555545,77.07111111111112,32.336666666666666,17.988888888888887,0.0,30.560665554470464,6.783333153194851,0.0,0.0,5.5353330718146445,0.0,0.0,1042.28076171875,989.0583211263021,2806.794656032986,78.16859436035159,26.0,90.91125233968098,16.050754547119105,97.06919860839842,0.0,915.9666666666667,203.16666666666666,0.0,0.0,165.57777777777778,0.0,0.0,0.8334911346435547,52.231844160291885,43.52429453531901,0.0,0.0,19.767086452907986,0.0,0.0
134,197.0,11.223,10 18.00,22800065.0,ZSK 70.10,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0015671423503,399.999893188477,241.58295441558442,0.0,154.4197452272727,0.0,0.0,3.998867525844156,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.535259525324676,0.0,73.69649391818183,0.0,0.0,2.24987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44479882922078,-0.4696512992142858,39.1824455,-0.13135259747402597,-0.5681999920000002,12.11480907142857,19.8121713974026,0.0
135,198.0,1.409,7 18.00,22800065.0,ZSK 70.7,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,119.98666666666668,139.96888888888887,150.30666666666667,149.95222222222222,149.95777777777778,160.12444444444446,252.37666666666672,228.72222222222217,174.97666666666666,181.21444444444444,26.940000000000005,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.06588406032984,500.0,0.0,302.01151869032117,193.034624226888,0.0,0.0,4.999795023600261,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,273.9922222222222,275.0,43.725555555555545,77.07111111111112,32.336666666666666,17.988888888888887,0.0,30.560665554470464,6.783333153194851,0.0,0.0,5.5353330718146445,0.0,0.0,1042.28076171875,989.0583211263021,2806.794656032986,78.16859436035159,26.0,90.91125233968098,16.050754547119105,97.06919860839842,0.0,915.9666666666667,203.16666666666666,0.0,0.0,165.57777777777778,0.0,0.0,0.8334911346435547,52.231844160291885,43.52429453531901,0.0,0.0,19.767086452907986,0.0,0.0
136,198.0,1.375,10 18.00,22800065.0,ZSK 70.10,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0015671423503,399.999893188477,241.58295441558442,0.0,154.4197452272727,0.0,0.0,3.998867525844156,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.535259525324676,0.0,73.69649391818183,0.0,0.0,2.24987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44479882922078,-0.4696512992142858,39.1824455,-0.13135259747402597,-0.5681999920000002,12.11480907142857,19.8121713974026,0.0
137,198.0,1.391,7 06.00,22800065.0,ZSK 70.7,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,120.0043956043956,140.00219780219786,149.6098901098901,149.9736263736264,150.03186813186818,159.70000000000002,252.61428571428564,227.2681318681319,174.9901098901099,182.03296703296704,21.170329670329668,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.1064661046961,500.0,0.0,302.007834633628,193.1063802530478,0.0,0.0,4.998913838313176,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.33626373626373,275.0,44.21648351648352,75.43516483516485,30.599999999999998,17.48021978021978,0.0,30.522197471870157,7.059560209840209,0.0,0.0,5.5492304917220245,0.0,0.0,1042.28076171875,990.3660083812672,2722.1191835508243,78.16859436035159,26.0,90.00602353274168,16.050754547119105,97.06919860839842,0.0,914.989010989011,211.32967032967034,0.0,0.0,166.12087912087912,0.0,0.0,0.930577372456645,51.88051621992509,43.315987052498286,0.0,0.0,21.41148711822845,0.0,0.0
138,198.0,1.414,10 06.00,22800065.0,ZSK 70.10,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.9885891908175,399.999893188477,241.61804203896105,0.0,154.37083359740262,0.0,0.0,3.999713640324676,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.402856740909092,0.0,74.16370119675324,0.0,0.0,2.2601298599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.295088260389605,-0.491441557564935,39.01420467337663,-0.15631558732467535,-0.5681999920000002,15.240400024025973,19.77763693701299,0.0
139,100.0,0.22,7 06.00,22800065.0,ZSK 70.7,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,120.0043956043956,140.00219780219786,149.6098901098901,149.9736263736264,150.03186813186818,159.70000000000002,252.61428571428564,227.2681318681319,174.9901098901099,182.03296703296704,21.170329670329668,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.1064661046961,500.0,0.0,302.007834633628,193.1063802530478,0.0,0.0,4.998913838313176,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.33626373626373,275.0,44.21648351648352,75.43516483516485,30.599999999999998,17.48021978021978,0.0,30.522197471870157,7.059560209840209,0.0,0.0,5.5492304917220245,0.0,0.0,1042.28076171875,990.3660083812672,2722.1191835508243,78.16859436035159,26.0,90.00602353274168,16.050754547119105,97.06919860839842,0.0,914.989010989011,211.32967032967034,0.0,0.0,166.12087912087912,0.0,0.0,0.930577372456645,51.88051621992509,43.315987052498286,0.0,0.0,21.41148711822845,0.0,0.0
140,100.0,0.17,10 06.00,22800065.0,ZSK 70.10,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.9885891908175,399.999893188477,241.61804203896105,0.0,154.37083359740262,0.0,0.0,3.999713640324676,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.402856740909092,0.0,74.16370119675324,0.0,0.0,2.2601298599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.295088260389605,-0.491441557564935,39.01420467337663,-0.15631558732467535,-0.5681999920000002,15.240400024025973,19.77763693701299,0.0
141,100.0,0.22,7 18.00,22800065.0,ZSK 70.7,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,119.98666666666668,139.96888888888887,150.30666666666667,149.95222222222222,149.95777777777778,160.12444444444446,252.37666666666672,228.72222222222217,174.97666666666666,181.21444444444444,26.940000000000005,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.06588406032984,500.0,0.0,302.01151869032117,193.034624226888,0.0,0.0,4.999795023600261,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,273.9922222222222,275.0,43.725555555555545,77.07111111111112,32.336666666666666,17.988888888888887,0.0,30.560665554470464,6.783333153194851,0.0,0.0,5.5353330718146445,0.0,0.0,1042.28076171875,989.0583211263021,2806.794656032986,78.16859436035159,26.0,90.91125233968098,16.050754547119105,97.06919860839842,0.0,915.9666666666667,203.16666666666666,0.0,0.0,165.57777777777778,0.0,0.0,0.8334911346435547,52.231844160291885,43.52429453531901,0.0,0.0,19.767086452907986,0.0,0.0
142,100.0,0.24,10 18.00,22800065.0,ZSK 70.10,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0015671423503,399.999893188477,241.58295441558442,0.0,154.4197452272727,0.0,0.0,3.998867525844156,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.535259525324676,0.0,73.69649391818183,0.0,0.0,2.24987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44479882922078,-0.4696512992142858,39.1824455,-0.13135259747402597,-0.5681999920000002,12.11480907142857,19.8121713974026,0.0
143,203.0,0.165,7 06.00,22800065.0,ZSK 70.7,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,120.0043956043956,140.00219780219786,149.6098901098901,149.9736263736264,150.03186813186818,159.70000000000002,252.61428571428564,227.2681318681319,174.9901098901099,182.03296703296704,21.170329670329668,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.1064661046961,500.0,0.0,302.007834633628,193.1063802530478,0.0,0.0,4.998913838313176,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,274.33626373626373,275.0,44.21648351648352,75.43516483516485,30.599999999999998,17.48021978021978,0.0,30.522197471870157,7.059560209840209,0.0,0.0,5.5492304917220245,0.0,0.0,1042.28076171875,990.3660083812672,2722.1191835508243,78.16859436035159,26.0,90.00602353274168,16.050754547119105,97.06919860839842,0.0,914.989010989011,211.32967032967034,0.0,0.0,166.12087912087912,0.0,0.0,0.930577372456645,51.88051621992509,43.315987052498286,0.0,0.0,21.41148711822845,0.0,0.0
144,203.0,0.135,10 06.00,22800065.0,ZSK 70.10,1900-01-01 06:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.9885891908175,399.999893188477,241.61804203896105,0.0,154.37083359740262,0.0,0.0,3.999713640324676,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.402856740909092,0.0,74.16370119675324,0.0,0.0,2.2601298599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.295088260389605,-0.491441557564935,39.01420467337663,-0.15631558732467535,-0.5681999920000002,15.240400024025973,19.77763693701299,0.0
145,203.0,0.2,7 18.00,22800065.0,ZSK 70.7,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,119.98666666666668,139.96888888888887,150.30666666666667,149.95222222222222,149.95777777777778,160.12444444444446,252.37666666666672,228.72222222222217,174.97666666666666,181.21444444444444,26.940000000000005,0.0,0.0,0.0,120.0,140.0,150.0,150.0,150.0,160.0,155.0,165.0,175.0,175.0,20.0,0.0,0.0,0.0,500.06588406032984,500.0,0.0,302.01151869032117,193.034624226888,0.0,0.0,4.999795023600261,0.0,0.0,0.0,302.0,193.0,0.0,0.0,5.0,0.0,0.0,273.9922222222222,275.0,43.725555555555545,77.07111111111112,32.336666666666666,17.988888888888887,0.0,30.560665554470464,6.783333153194851,0.0,0.0,5.5353330718146445,0.0,0.0,1042.28076171875,989.0583211263021,2806.794656032986,78.16859436035159,26.0,90.91125233968098,16.050754547119105,97.06919860839842,0.0,915.9666666666667,203.16666666666666,0.0,0.0,165.57777777777778,0.0,0.0,0.8334911346435547,52.231844160291885,43.52429453531901,0.0,0.0,19.767086452907986,0.0,0.0
146,203.0,0.269,10 18.00,22800065.0,ZSK 70.10,1900-01-01 18:00:00,06.04.2022 10:30:00,07.04.2022 13:35:00,2022-04-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0015671423503,399.999893188477,241.58295441558442,0.0,154.4197452272727,0.0,0.0,3.998867525844156,0.0,0.0,241.60009799999992,0.0,154.399796,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.535259525324676,0.0,73.69649391818183,0.0,0.0,2.24987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44479882922078,-0.4696512992142858,39.1824455,-0.13135259747402597,-0.5681999920000002,12.11480907142857,19.8121713974026,0.0
