,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
65,BP 110/02 (717221),ZSK 70.5,22010695,6:00,75.86,3.89,22.29,48.77,20.09.2022 01:00:00,20.09.2022 16:10:00,2022-09-20 06:00:00,184.97802197802199,184.97582417582421,170.04835164835166,144.87252747252748,144.98901098901098,145.0307692307692,185.92307692307693,158.72087912087912,100.10329670329669,173.1769230769231,155.97252747252747,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9948153652988,800.0,480.8139232593579,0.0,309.58074682885467,6.400164258349073,0.0,3.20110614483173,0.0,0.0,480.7999877929688,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.4769230769231,360.0,74.07142857142857,200.50329670329674,172.95164835164834,3.683516483516484,70.10505089393028,0.0,55.36043800102485,7.634724910442646,0.0,9.557142530168806,0.0,0.0,684.9251829713257,430.10205078125,559.0411618410888,83.89227915334178,28.028263092041012,33.45413241543613,94.34878540039061,65.54180908203129,2102.153846153846,0.0,1659.868131868132,472.5274725274725,0.0,286.35164835164835,0.0,0.0,47.040165324787516,1.1660415733253562,53.208943964360834,19.374796773051163,40.295168698489015,8.990128506670942,0.0,0.0
66,BP 110/02 (717231),ZSK 70.8,22010647,6:00,74.71,4.44,23.23,51.48,20.09.2022 16:10:00,21.09.2022 06:45:00,2022-09-21 06:00:00,179.97857142857143,169.5864286150251,154.94928556169782,145.0635713849749,145.49000015258792,144.79285714285714,130.4014285496303,139.9778570992606,90.89071437290737,15.385714217594689,14.72642857006617,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2243434361058,1208.19995117188,721.2170449393136,0.0,464.39458596365785,9.59938543183463,8.199487345559257,0.0,4.799684245245797,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9418422154018,535.0,89.10220772879464,181.79214270455498,16.009285865511217,0.08882068619132057,73.72959169660295,0.0,64.42036895751953,10.706210088729858,11.463665669304984,0.0,31.00260689599173,0.0,978.3574754987444,574.2153930664061,721.7812417166575,89.73864762442453,71.58937508719308,8.568288803100588,15.502091768809727,0.0,2211.3928571428573,0.0,1932.1571428571428,320.7214285714286,343.45714285714286,0.0,929.4642857142857,0.0,52.21378111158099,-1.77900004386902,59.216509982517785,20.240229484013145,32.19922297341483,-0.09665000491908617,8.762943250792366,0.0
67,BP 110/02 (717231),ZSK 70.8,22010647,9:35,74.47,4.7,23.38,52.09,20.09.2022 16:10:00,21.09.2022 06:45:00,2022-09-21 09:35:00,180.7599998474121,169.7885710580008,155.1278573172433,145.11071439470564,145.48000019618442,144.98285794939318,130.40214342389794,140.01500026157925,90.85071422031947,15.657142918450466,16.535714421953465,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.086718750001,1208.19995117188,721.2168483189174,0.0,464.2860881260462,9.599960858481271,8.200252417155674,0.0,4.799790218898229,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9441964285714,535.0,88.94217354910714,181.86714248657225,17.493571404048375,0.3710937525544847,73.40612416948592,0.0,63.115114375523156,10.75854234014239,11.456250892366677,0.0,32.21117049625942,0.0,981.9659153529576,574.2153930664061,739.9648808070591,89.21238457815987,71.60066964285714,8.568288803100588,14.899540076936994,0.0,2201.614285714286,0.0,1893.1285714285714,322.1928571428571,343.20714285714286,0.0,965.8357142857143,0.0,51.85085258483887,-1.77900004386902,58.16823133741108,14.399693543570379,31.7639301436288,-0.10372857536588387,5.7736931324005125,0.0
68,BP 110/02 (717231),ZSK 70.8,22010647,18:00,75.19,4.3,22.8,50.36,20.09.2022 16:10:00,21.09.2022 06:45:00,2022-09-20 18:00:00,178.92928652082176,169.64499936785012,155.0099998474121,145.06857147216797,145.53071452549528,144.84142837524413,130.41857179914206,140.05928573608398,90.78285729544503,19.549285425458624,20.889285509926935,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,25.0,25.0,1208.2731436593206,1208.19995117188,721.2013013567243,0.0,464.464188494001,9.600323874609812,8.199813147953579,0.0,4.800043555668422,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9405343191964,535.0,88.72145298549107,181.68928625924252,20.769999967302603,0.2730758087975637,74.36821768624442,0.0,66.9193563733782,10.634622859954836,11.486067226954875,0.0,32.60883230481829,0.0,969.9914555140904,574.2153930664061,694.7629451206755,90.26518265860422,71.45178560529436,8.568288803100588,14.721920660563878,0.0,2230.557142857143,0.0,2006.6642857142858,318.51428571428573,344.07142857142856,0.0,977.7857142857143,0.0,52.09703102111818,-1.77900004386902,58.31218152727399,18.9108866078513,32.243987260546,-0.06924286085580077,7.715336094583784,0.0
69,BP 110/02 (717221),ZSK 70.4,22010696,6:00,77.09,3.25,21.53,46.3,20.09.2022 16:10:00,21.09.2022 06:45:00,2022-09-21 06:00:00,184.94390243902438,185.0512195121951,170.0,144.96951219512195,144.98292682926828,145.04146341463414,164.96951219512198,154.9658536585366,99.97804878048781,165.73536585365855,150.66829268292688,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,799.9682140815551,800.000061035156,480.7793013409872,0.0,309.60667010051446,6.398712832753251,0.0,3.1999624647745266,0.0,0.0,480.79998779296886,0.0,309.600006103516,6.40000057220459,0.0,3.200000286102291,0.0,0.0,360.29146341463417,360.0,71.33902439024389,26.490243902439015,212.59756097560975,5.203658536585366,76.60145978229802,0.0,50.404876522901596,6.884146167010796,0.0,23.69170644806652,0.0,0.0,628.8202082936358,586.84375,614.5934969274011,93.24806287812024,34.374603271484396,13.516750521776158,250.0,96.193359375,2297.182926829268,0.0,1511.3536585365853,207.6341463414634,0.0,710.0243902439024,0.0,0.0,47.09545005240093,47.968895888910076,52.74443556622761,17.267610922092345,12.102650758696765,7.776809971507003,0.0,0.0
70,BP 110/02 (717231),ZSK 70.8,22010648,18:00,73.12,5.16,24.14,54.52,22.09.2022 09:45:00,21.09.2022 11:00:00,2022-09-22 18:00:00,179.9653225560342,169.92016097038024,154.98387059857765,145.04274220620434,145.50887150918285,145.08145104685136,130.41693509009573,140.03064457062746,90.82580627933625,22.989516304385283,23.663710240394863,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.1832728232116,1208.19995117188,721.1763980004096,0.0,464.4266972695627,9.599908128861458,8.199441379116427,0.0,4.800154832101637,0.0,721.2000122070311,0.0,464.39999389648415,9.600000381469728,8.199999809265138,0.0,4.8000001907348615,0.0,534.935538999496,535.0,87.86693942162299,181.7669345486548,23.05080664542412,0.5561855983349585,73.77128385728405,0.0,55.895441639807935,11.118042038333035,11.439042998898417,0.0,32.58466832868514,0.0,978.0378703455771,574.2153930664061,830.2837165094192,86.38523231014129,71.70239583907589,8.568288803100588,14.71067288614088,0.0,2212.6370967741937,0.0,1676.3225806451612,333.008064516129,342.7258064516129,0.0,977.0483870967741,0.0,51.76183300633584,-1.7790000438690194,58.88793010096397,20.55126719320974,34.2215581094065,-0.0529193572940365,8.531266520100255,0.0
71,BP 110/02 (717221),ZSK 70.4,22010698,6:45,76.85,3.32,21.23,45.96,21.09.2022 06:45:00,22.09.2022 07:00:00,2022-09-21 06:45:00,184.975,184.97750000000002,170.0025,145.00500000000002,144.89375,144.99499999999998,164.98375000000001,154.99,100.01750000000001,165.94125000000003,150.495,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,799.9607032775881,800.0000610351561,480.7725013732911,0.0,309.58875961303704,6.3993788957595825,0.0,3.199200809001922,0.0,0.0,480.79998779296886,0.0,309.600006103516,6.40000057220459,0.0,3.2000002861022905,0.0,0.0,360.17875000000004,360.0,71.7225,25.482499999999998,212.47750000000002,5.200000000000001,75.34124584197998,0.0,51.29299793243408,6.708749723434449,0.0,23.329748725891115,0.0,0.0,624.7128509521486,586.84375,606.1414779663088,95.62009868621826,34.374603271484396,13.668645095825198,250.0,96.193359375,2287.9375,0.0,1538.0,202.475,0.0,699.6,0.0,0.0,47.02543249130249,47.962391090393076,53.619783592224124,19.40999517440796,12.104372024536136,9.327798533439637,0.0,0.0
72,BP 110/02 (717221),ZSK 70.5,22010698,6:45,75.73,4.21,22.59,49.66,21.09.2022 06:45:00,22.09.2022 11:45:00,2022-09-21 06:45:00,184.9130434782609,184.9413043478261,169.96956521739133,144.99239130434782,145.0032608695652,145.1478260869565,184.8402173913043,155.0576086956522,100.04891304347827,170.74347826086958,153.67934782608697,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9935481859291,800.0,480.79858995520567,0.0,309.5996505073878,6.399902830953184,0.0,3.2009469581686933,0.0,0.0,480.7999877929688,0.0,309.600006103516,6.40000057220459,0.0,3.19999980926514,0.0,0.0,358.17391304347825,360.0,74.01195652173912,200.1608695652174,170.1586956521739,3.8608695652173908,72.36021406754203,0.0,54.93673689469047,8.484782177469004,0.0,10.296956062316895,0.0,0.0,664.4700158160667,430.10205078125,565.4800786557406,75.24133101753567,28.028263092041012,30.914282301197886,94.34878540039061,65.54180908203129,2169.858695652174,0.0,1647.25,526.6521739130435,0.0,308.57608695652175,0.0,0.010869565217391304,46.78500556945801,0.8165241739024287,52.17405087014903,21.28872614321501,40.060148073279336,9.829531586688498,0.0,0.0
73,BP 110/02 (717231),ZSK 70.8,22010649,18:00,72.87,5.08,23.83,54.05,21.09.2022 11:00:00,21.09.2022 09:40:00,2022-09-21 18:00:00,179.0955221830909,169.67985056407417,155.01791040221258,145.00223860100135,145.43507442189684,144.8932829899574,130.41791033388964,139.9432839920272,90.96567131156353,20.86940277156545,21.952238623775663,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.3245977145532,1208.19995117188,721.2031719150827,0.0,464.51510460696994,9.599852327090591,8.199809024583049,0.0,4.80008172633043,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9461797458023,535.0,88.42015508395522,182.0955227524487,21.933581836188026,0.258959110214639,73.04103566639459,0.0,61.77640931997726,10.698780750160793,11.465120685634329,0.0,31.535201741688287,0.0,987.3886572994403,574.2153930664061,751.5681074911089,89.73655085777169,71.5453023768183,8.568288803100588,15.23541758665398,0.0,2190.708955223881,0.0,1852.7835820895523,320.5223880597015,343.4179104477612,0.0,945.6343283582089,0.0,51.78150245324889,-1.77900004386902,58.830458313671514,21.372538296144395,29.14897157185113,-0.05700746540035773,9.044731723728464,0.0
74,BP 110/02 (717231),ZSK 70.8,22010649,6:45,73.31,5.19,23.77,53.82,21.09.2022 11:00:00,21.09.2022 09:40:00,2022-09-21 06:45:00,181.2568348397454,169.57553945856986,155.02949589791055,144.96258962068626,145.51294944269193,144.84172596005223,130.49352544331722,139.879856137063,90.89136664301371,17.933093434615103,16.798561096191406,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2496495967303,1208.19995117188,721.1993039357576,0.0,464.4429097347122,9.599166575095637,8.19889054881583,0.0,4.79853781350225,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9424952225719,535.0,89.11693106452338,181.88129529335518,17.65107893086165,0.12443170819779951,73.45081658672086,0.0,64.77282863040622,10.762070367662176,11.591333615694111,0.0,31.230757884842028,0.0,981.4486114721504,574.2153930664061,716.9334492854935,89.23773917877416,70.81631947249818,8.568288803100588,15.387540357575993,0.0,2203.021582733813,0.0,1942.9640287769785,322.3453237410072,347.2014388489209,0.0,936.431654676259,0.0,52.220563518057624,-1.77900004386902,59.074117976126914,18.93039651911894,33.45877861462051,-0.07454676534846533,8.584626317881854,0.0
75,BP 110/02 (717221),ZSK 70.4,22010697,18:00,76.73,3.35,21.54,46.58,23.09.2022 06:05:00,23.09.2022 21:45:00,2022-09-23 18:00:00,185.03827160493827,184.98024691358023,170.01975308641977,144.99135802469138,144.9814814814815,144.99506172839506,164.97654320987655,154.97283950617285,100.01234567901234,165.25061728395065,149.63333333333333,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,142.0,800.0032770604263,800.0000610351561,480.7941608193482,0.0,309.63550482855896,6.399060814468949,0.0,3.199247625139024,0.0,0.0,480.79998779296886,0.0,309.600006103516,6.40000057220459,0.0,3.200000286102291,0.0,0.0,358.6888888888889,360.0,74.68641975308643,29.0,213.12345679012347,5.192592592592593,79.67851521056376,0.0,51.042961026415405,7.383209734787176,0.0,25.497530054163054,0.0,0.0,604.66505563995,586.84375,605.6948980637541,86.10246088475357,34.374603271484396,12.570779800415039,250.0,96.193359375,2389.320987654321,0.0,1530.679012345679,221.74074074074073,0.0,764.1234567901234,0.0,0.0,46.87425137743537,0.10177023616837871,53.30693317931375,19.337137763882854,11.499276573275347,10.242178175184465,0.0,0.0
76,BP 110/02 (717231),ZSK 70.8,22010650,8:00,73.25,5.09,23.31,52.97,23.09.2022 06:05:00,23.09.2022 21:45:00,2022-09-23 08:00:00,180.87580625472526,169.72419308077897,155.08306441768522,145.0459672251055,145.41693558231478,144.77177453810168,130.4080646884057,140.0491942128828,90.8693546787385,16.595161130351404,18.112097032608528,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2307453770804,1208.19995117188,721.1827623921056,0.0,464.44874474310103,9.599545871057819,8.200127286295738,0.0,4.799989569571711,0.0,721.2000122070311,0.0,464.39999389648415,9.600000381469728,8.199999809265138,0.0,4.8000001907348615,0.0,534.9319950226815,535.0,88.3975318170363,182.1322577691847,17.3790317966092,0.274767585939938,72.97238134568737,0.0,54.20596904139365,11.736725753353493,11.477072085103677,0.0,32.78376545444612,0.0,989.2609272618448,574.2153930664061,856.8066937846522,81.86194026085639,71.46765032122212,8.568288803100588,14.652460105957523,0.0,2188.5806451612902,0.0,1625.6048387096773,351.60483870967744,343.7903225806452,0.0,982.991935483871,0.0,51.949897735349595,-1.7790000438690194,59.00123657718782,13.552661934206562,32.80424353384202,-0.09333871274946198,5.354226066220191,0.0
77,BP 110/02 (717231),ZSK 70.8,22010650,8:00,72.94,5.23,24.04,54.52,22.09.2022 09:45:00,23.09.2022 13:00:00,2022-09-23 08:00:00,180.87580625472526,169.72419308077897,155.08306441768522,145.0459672251055,145.41693558231478,144.77177453810168,130.4080646884057,140.0491942128828,90.8693546787385,16.595161130351404,18.112097032608528,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2307453770804,1208.19995117188,721.1827623921056,0.0,464.44874474310103,9.599545871057819,8.200127286295738,0.0,4.799989569571711,0.0,721.2000122070311,0.0,464.39999389648415,9.600000381469728,8.199999809265138,0.0,4.8000001907348615,0.0,534.9319950226815,535.0,88.3975318170363,182.1322577691847,17.3790317966092,0.274767585939938,72.97238134568737,0.0,54.20596904139365,11.736725753353493,11.477072085103677,0.0,32.78376545444612,0.0,989.2609272618448,574.2153930664061,856.8066937846522,81.86194026085639,71.46765032122212,8.568288803100588,14.652460105957523,0.0,2188.5806451612902,0.0,1625.6048387096773,351.60483870967744,343.7903225806452,0.0,982.991935483871,0.0,51.949897735349595,-1.7790000438690194,59.00123657718782,13.552661934206562,32.80424353384202,-0.09333871274946198,5.354226066220191,0.0
78,BP 110/02 (717231),ZSK 70.8,22010650,6:00,73.31,5.05,23.36,52.98,22.09.2022 09:45:00,23.09.2022 13:00:00,2022-09-23 06:00:00,178.60161270633822,169.8846782561272,154.9056456781203,144.91451583370085,145.4080646884057,144.74677399666075,130.41290283203122,140.00725776918472,90.83467711171797,18.9362902487478,19.910483898655055,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.195009293096,1208.19995117188,721.1733226160849,0.0,464.42359998149254,9.599366288031302,8.196395151076779,0.0,4.798338932375754,0.0,721.2000122070311,0.0,464.39999389648415,9.600000381469728,8.199999809265138,0.0,4.8000001907348615,0.0,534.9340623424899,535.0,88.40355657762096,181.8540328241164,18.15645208666402,0.2523078144558014,72.53797771084693,0.0,54.70765738333425,11.58085475429412,11.607470489317372,0.0,32.52267503738404,0.0,994.6786193847656,574.2153930664061,850.5063122164819,82.9632740020752,70.91373689713016,8.568288803100588,14.806231144935854,0.0,2175.5564516129034,0.0,1640.7983870967741,347.008064516129,347.7903225806452,0.0,975.2741935483871,0.0,51.447809034778224,-1.7790000438690194,59.366865742591116,21.73543651642338,33.42304195896272,-0.07625000350057118,8.786645566263507,0.0
79,BP 110/02 (717231),ZSK 70.8,22010650,6:00,72.93,5.36,24.07,54.7,22.09.2022 08:30:00,23.09.2022 06:05:00,2022-09-23 06:00:00,178.60161270633822,169.8846782561272,154.9056456781203,144.91451583370085,145.4080646884057,144.74677399666075,130.41290283203122,140.00725776918472,90.83467711171797,18.9362902487478,19.910483898655055,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.195009293096,1208.19995117188,721.1733226160849,0.0,464.42359998149254,9.599366288031302,8.196395151076779,0.0,4.798338932375754,0.0,721.2000122070311,0.0,464.39999389648415,9.600000381469728,8.199999809265138,0.0,4.8000001907348615,0.0,534.9340623424899,535.0,88.40355657762096,181.8540328241164,18.15645208666402,0.2523078144558014,72.53797771084693,0.0,54.70765738333425,11.58085475429412,11.607470489317372,0.0,32.52267503738404,0.0,994.6786193847656,574.2153930664061,850.5063122164819,82.9632740020752,70.91373689713016,8.568288803100588,14.806231144935854,0.0,2175.5564516129034,0.0,1640.7983870967741,347.008064516129,347.7903225806452,0.0,975.2741935483871,0.0,51.447809034778224,-1.7790000438690194,59.366865742591116,21.73543651642338,33.42304195896272,-0.07625000350057118,8.786645566263507,0.0
80,BP 110/02 (717231),ZSK 70.8,22010651,6:00,73.65,4.91,23.36,52.67,26.09.2022 06:30:00,27.09.2022 07:00:00,2022-09-27 06:00:00,180.17101486869487,169.99710160407466,154.95072483670884,145.02826082533684,145.53260781108463,144.9289857062741,130.4528976661571,139.90579732259118,90.94492760257444,19.98623198357182,21.352898528610446,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2685936084704,1208.19995117188,721.2141763438349,0.0,464.47264762546695,9.599002734474514,8.200408942457559,0.0,4.798651919848677,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.940769361413,535.0,88.67861540421195,181.8014493195907,19.68116005607276,0.28405755164398655,71.52791650744452,0.0,59.652178114739016,13.103880509086284,11.65243154332258,0.0,31.045615251513496,0.0,1008.0359700520834,574.2153930664061,780.4246330814086,73.28560057930325,70.37704119474992,8.568288803100588,15.501856396163722,0.0,2145.355072463768,0.0,1788.9420289855072,392.6014492753623,349.10869565217394,0.0,930.8695652173913,0.0,52.04095168735671,-1.77900004386902,59.661031805950664,19.000421109406847,32.75087844461635,-0.06336232115501081,9.148427949435469,0.0
81,BP 110/02 (717231),ZSK 70.8,22010652,18:00,73.64,4.86,22.88,51.8,26.09.2022 06:30:00,27.09.2022 07:00:00,2022-09-26 18:00:00,180.4811594866324,169.83043471626613,155.01449286419412,145.01594178572944,145.4499998230865,144.99275351261747,130.44420303123587,140.0891310097515,90.92753645302592,19.28043480195861,20.7543478426726,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.1924013884181,1208.19995117188,721.208924666695,0.0,464.39704651763464,9.599303687828174,8.200373670329219,0.0,4.800390606341155,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9341351052989,535.0,88.39111328125,181.9188404912534,19.249275373375934,0.2154937433483807,71.73716641854548,0.0,56.84112067844557,12.296621419381404,11.645185601884043,0.0,31.975995796314184,0.0,1005.3271807242135,574.2153930664061,818.3876895628114,78.08966965606247,70.41805670917898,8.568288803100588,15.010582246642185,0.0,2151.4927536231885,0.0,1704.7753623188405,368.3840579710145,348.7971014492754,0.0,958.8115942028985,0.0,52.50705323703047,-1.77900004386902,58.67101727361264,17.167993545532227,32.176146507263184,-0.06986956822051517,7.535072817318682,0.0
82,BP 110/02 (717231),ZSK 70.8,22010652,6:00,72.8,5.06,23.68,53.81,26.09.2022 06:30:00,27.09.2022 07:00:00,2022-09-27 06:00:00,180.17101486869487,169.99710160407466,154.95072483670884,145.02826082533684,145.53260781108463,144.9289857062741,130.4528976661571,139.90579732259118,90.94492760257444,19.98623198357182,21.352898528610446,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2685936084704,1208.19995117188,721.2141763438349,0.0,464.47264762546695,9.599002734474514,8.200408942457559,0.0,4.798651919848677,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.940769361413,535.0,88.67861540421195,181.8014493195907,19.68116005607276,0.28405755164398655,71.52791650744452,0.0,59.652178114739016,13.103880509086284,11.65243154332258,0.0,31.045615251513496,0.0,1008.0359700520834,574.2153930664061,780.4246330814086,73.28560057930325,70.37704119474992,8.568288803100588,15.501856396163722,0.0,2145.355072463768,0.0,1788.9420289855072,392.6014492753623,349.10869565217394,0.0,930.8695652173913,0.0,52.04095168735671,-1.77900004386902,59.661031805950664,19.000421109406847,32.75087844461635,-0.06336232115501081,9.148427949435469,0.0
83,BP 110/02 (717231),ZSK 70.8,22010652,6:00,72.19,5.45,23.51,54.22,26.09.2022 06:30:00,27.09.2022 07:00:00,2022-09-27 06:00:00,180.17101486869487,169.99710160407466,154.95072483670884,145.02826082533684,145.53260781108463,144.9289857062741,130.4528976661571,139.90579732259118,90.94492760257444,19.98623198357182,21.352898528610446,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.2685936084704,1208.19995117188,721.2141763438349,0.0,464.47264762546695,9.599002734474514,8.200408942457559,0.0,4.798651919848677,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.940769361413,535.0,88.67861540421195,181.8014493195907,19.68116005607276,0.28405755164398655,71.52791650744452,0.0,59.652178114739016,13.103880509086284,11.65243154332258,0.0,31.045615251513496,0.0,1008.0359700520834,574.2153930664061,780.4246330814086,73.28560057930325,70.37704119474992,8.568288803100588,15.501856396163722,0.0,2145.355072463768,0.0,1788.9420289855072,392.6014492753623,349.10869565217394,0.0,930.8695652173913,0.0,52.04095168735671,-1.77900004386902,59.661031805950664,19.000421109406847,32.75087844461635,-0.06336232115501081,9.148427949435469,0.0
84,BP 110/02 (717231),ZSK 70.8,22010702,11:30,73.93,4.71,22.78,51.33,27.09.2022 06:30:00,28.09.2022 13:00:00,2022-09-27 11:30:00,179.7145981614607,169.68978068776372,154.98613198830267,145.07007259173983,145.50073008293654,144.72262729171416,130.47664280355414,139.88394176176865,90.75474498219734,17.92408753833631,19.316058305058156,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,1208.163866474682,1208.19995117188,721.2003178283246,0.0,464.35753236199815,9.600867689090924,8.201532043679787,0.0,4.799655660225527,0.0,721.2000122070311,0.0,464.399993896484,9.600000381469728,8.199999809265138,0.0,4.80000019073486,0.0,534.9355433109033,535.0,88.77407547331204,181.82335735237513,17.58686128323966,0.38344400620808555,71.09573275155395,0.0,56.767512105677255,13.349211302986983,11.829283895283723,0.0,30.825072824519918,0.0,1014.6335680885028,574.2153930664061,819.5247847285584,71.94621766918767,69.34213201146926,8.568288803100588,15.582749081354072,0.0,2132.3284671532847,0.0,1702.3649635036497,400.007299270073,354.3430656934307,0.0,924.3138686131387,0.0,52.01800977052563,-1.77900004386902,59.20123639071945,21.934344089814346,33.015271625379576,-0.07429197387103616,9.668927471133044,0.0
