Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18024;800031;G-21;70/7+10;22000;11000;ZSK 70/10;03.03.2022 09:25:00;04.03.2022 14:10:00;
20;18024;800031;G-21;70/7+10;22000;11000;ZSK 70/7;03.03.2022 09:25:00;04.03.2022 14:10:00;
