Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18281;800031;G-21;70/7+10;22000;10000;ZSK 70/10;14.03.2022 11:15:00;15.03.2022 13:10:00;
20;18281;800031;G-21;70/7+10;22000;12000;ZSK 70/7;14.03.2022 11:15:00;15.03.2022 13:10:00;
