Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18286;800031;G-21;70/7+10;22000;9700;ZSK 70/10;21.03.2022 22:20:00;23.03.2022 00:15:00;
20;18286;800031;G-21;70/7+10;22000;12300;ZSK 70/7;21.03.2022 22:20:00;23.03.2022 00:15:00;
