Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18283;800031;G-21;70/7+10;22000;10200;ZSK 70/10;16.03.2022 13:45:00;17.03.2022 15:45:00;
20;18283;800031;G-21;70/7+10;22000;11800;ZSK 70/7;16.03.2022 13:45:00;17.03.2022 15:45:00;
