Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18429;800031;G-21;70/7+10;22000;8500;ZSK 70/10;08.04.2022 16:20:00;12.04.2022 00:30:00;
20;18429;800031;G-21;70/7+10;22000;13500;ZSK 70/7;08.04.2022 16:20:00;12.04.2022 00:30:00;
