Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18428;800031;G-21;70/7+10;22000;10000;ZSK 70/7;07.04.2022 13:35:00;08.04.2022 16:20:00;
20;18428;800031;G-21;70/7+10;22000;12000;ZSK 70/7;07.04.2022 13:35:00;08.04.2022 16:20:00;
