Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18290;800031;G-21;70/7+10;22000;11100;ZSK 70/10;25.03.2022 14:30:00;29.03.2022 03:00:00;
20;18290;800031;G-21;70/7+10;22000;10900;ZSK 70/7;25.03.2022 14:30:00;28.03.2022 00:00:00;
