Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18288;800031;G-21;70/7+10;22000;9800;ZSK 70/7;24.03.2022 00:30:00;25.03.2022 02:25:00;
20;18288;800031;G-21;70/7+10;22000;12200;ZSK 70/7;24.03.2022 00:30:00;25.03.2022 02:25:00;
