Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18289;800031;G-21;70/7+10;22000;3000;ZSK 70/10;25.03.2022 02:25:00;25.03.2022 11:10:00;
20;18289;800031;G-21;70/7+10;22000;4000;ZSK 70/7;25.03.2022 02:25:00;25.03.2022 10:50:00;
