Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18018;800031;G-21;70/7+10;22000;6000;ZSK 70/10;22.02.2022 05:40:00;23.02.2022 16:20:00;
20;18018;800031;G-21;70/7+10;22000;16000;ZSK 70/7;22.02.2022 05:40:00;23.02.2022 16:20:00;
