Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18430;800031;G-21;70/7+10;22000;9500;ZSK 70/10;12.04.2022 00:30:00;13.04.2022 00:15:00;
20;18430;800031;G-21;70/7+10;22000;12500;ZSK 70/7;12.04.2022 00:30:00;13.04.2022 00:15:00;
