Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18392;800031;G-21;70/6;22000;4000;ZSK 70/6;04.03.2022 07:15:00;04.03.2022 11:45:00;
