Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18293;800031;G-21;70/7+10;23000;10500;ZSK 70/10;31.03.2022 06:10:00;31.03.2022 23:59:00;
20;18293;800031;G-21;70/7+10;23000;12500;ZSK 70/7;31.03.2022 06:10:00;31.03.2022 23:59:00;
