Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18202;800031;G-21;70/7+10;22000;4000;ZSK 70/10;04.03.2022 14:10:00;04.03.2022 23:30:00;
20;18202;800031;G-21;70/7+10;22000;6000;ZSK 70/7;04.03.2022 14:10:00;05.03.2022 00:15:00;
