Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18282;800031;G-21;70/7+10;22000;10000;ZSK 70/10;15.03.2022 13:15:00;16.03.2022 13:45:00;
20;18282;800031;G-21;70/7+10;22000;12000;ZSK 70/7;15.03.2022 13:10:00;16.03.2022 13:45:00;
