Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18427;800031;G-21;70/7+10;22000;9800;ZSK 70/10;06.04.2022 10:30:00;07.04.2022 13:35:00;
20;18427;800031;G-21;70/7+10;22000;12200;ZSK 70/7;06.04.2022 10:30:00;07.04.2022 13:35:00;
