Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18020;800031;G-21;70/7+10;22000;7900;ZSK 70/10;24.02.2022 20:25:00;26.02.2022 00:35:00;
20;18020;800031;G-21;70/7+10;22000;14100;ZSK 70/7;24.02.2022 20:25:00;26.02.2022 00:35:00;
