Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18431;800031;G-21;70/7+10;22000;8000;ZSK 70/10;13.04.2022 00:15:00;14.04.2022 04:45:00;
20;18431;800031;G-21;70/7+10;22000;14000;ZSK 70/7;13.04.2022 00:15:00;14.04.2022 04:45:00;
