Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19026;102132;A400 NC801;ABS;21977;21977;MS01;27.06.2022 00:00:00;27.06.2022 00:00:00;
