Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18885;102132;A400 NC801;ABS;24000;22000;ABSACKANLAGE;13.06.2022 00:00:00;13.06.2022 00:00:00;
20;18885;102132;A400 NC801;ABS;24000;-22000;ABSACKANLAGE;13.06.2022 00:00:00;13.06.2022 00:00:00;
20;18885;102132;A400 NC801;ABS;24000;24000;ABSACKANLAGE;13.06.2022 00:00:00;13.06.2022 00:00:00;
