Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20711;803021;G-23;70/7+10;10000;4000;ZSK 70/10;15.05.2023 23:45:00;16.05.2023 09:20:00;
20;20711;803021;G-23;70/7+10;10000;6000;ZSK 70/7;15.05.2023 23:45:00;16.05.2023 09:20:00;
