Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20713;803021;G-23;70/7+10;22000;9000;ZSK 70/10;17.05.2023 07:15:00;18.05.2023 03:00:00;
20;20713;803021;G-23;70/7+10;22000;12000;ZSK 70/7;17.05.2023 07:15:00;18.05.2023 03:00:00;
20;20713;803021;G-23;70/7+10;22000;1000;ZSK 70/10;22.05.2023 08:00:00;22.05.2023 10:50:00;
