Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19937;810031;G-21 M;70/7+10;22000;5000;ZSK 70/7;23.01.2023 18:00:00;24.01.2023 08:00:00;
20;19937;810031;G-21 M;70/7+10;22000;17000;ZSK 70/10;23.01.2023 08:30:00;25.01.2023 05:10:00;
