Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19618;810031;G-21 M;70/7+10;22000;12000;ZSK 70/7;06.12.2022 06:50:00;07.12.2022 07:30:00;
20;19618;810031;G-21 M;70/7+10;22000;10000;ZSK 70/10;06.12.2022 06:50:00;07.12.2022 07:30:00;
