Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19998;810031;G-21 M;70/7+10;22000;9000;ZSK 70/7;25.01.2023 10:15:00;26.01.2023 03:50:00;
20;19998;810031;G-21 M;70/7+10;22000;9816;ZSK 70/10;25.01.2023 05:10:00;26.01.2023 05:05:00;
