Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20001;810031;G-21 M;70/7+10;22000;5419;ZSK 70/7;27.01.2023 09:45:00;27.01.2023 23:30:00;
20;20001;810031;G-21 M;70/7+10;22000;6000;ZSK 70/10;27.01.2023 09:45:00;28.01.2023 00:00:00;
