Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19868;810031;G-21 M;70/7+10;22000;12000;ZSK 70/7;14.12.2022 01:25:00;15.12.2022 01:05:00;
20;19868;810031;G-21 M;70/7+10;22000;10000;ZSK 70/10;14.12.2022 01:25:00;15.12.2022 01:05:00;
