Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19607;810031;G-21 M;70/7+10;22000;21000;ZSK 70/7;28.11.2022 11:45:00;30.11.2022 15:10:00;
20;19607;810031;G-21 M;70/7+10;22000;1000;ZSK 70/10;28.11.2022 12:45:00;30.11.2022 15:10:00;
