Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19617;810031;G-21 M;70/7+10;22000;13000;ZSK 70/7;02.12.2022 23:45:00;06.12.2022 06:50:00;
20;19617;810031;G-21 M;70/7+10;22000;9000;ZSK 70/10;02.12.2022 23:45:00;06.12.2022 06:50:00;
