Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19933;810031;G-21 M;70/7+10;22000;12000;ZSK 70/7;02.01.2023 14:45:00;03.01.2023 17:00:00;
20;19933;810031;G-21 M;70/7+10;22000;10000;ZSK 70/10;02.01.2023 16:00:00;03.01.2023 17:00:00;
