Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19936;810031;G-21 M;70/7+10;22000;10171;ZSK 70/7;05.01.2023 22:45:00;06.01.2023 19:30:00;
20;19936;810031;G-21 M;70/7+10;22000;10000;ZSK 70/10;05.01.2023 22:45:00;06.01.2023 22:15:00;
