Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19616;810031;G-21 M;70/7+10;22000;12000;ZSK 70/7;01.12.2022 22:45:00;02.12.2022 23:45:00;
20;19616;810031;G-21 M;70/7+10;22000;10000;ZSK 70/10;01.12.2022 22:45:00;02.12.2022 23:45:00;
