Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19730;700029;B80400;;29000;29000;ABSACKANLAGE;04.11.2022 00:00:00;04.11.2022 00:00:00;
20;19730;700029;B80400;;29000;-29000;ABSACKANLAGE;04.11.2022 00:00:00;04.11.2022 00:00:00;
