Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20678;700029;B80400;;146400;35200;ABSACKANLAGE;21.04.2023 00:00:00;21.04.2023 00:00:00;
20;20678;700029;B80400;;146400;5600;ABSACKANLAGE;24.04.2023 00:00:00;24.04.2023 00:00:00;
