Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19105;700029;B80400;;126400;123200;ABSACKANLAGE;19.07.2022 00:00:00;19.07.2022 00:00:00;
20;19105;700029;B80400;;126400;3200;ABSACKANLAGE;20.07.2022 00:00:00;20.07.2022 00:00:00;
