Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;20088;700029;B80400;;22400;4800;ABSACKANLAGE;05.01.2023 00:00:00;05.01.2023 00:00:00;
20;20088;700029;B80400;;22400;17600;ABSACKANLAGE;05.01.2023 00:00:00;05.01.2023 00:00:00;
