Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19332;700029;B80400;;8800;3200;ABSACKANLAGE;06.09.2022 00:00:00;06.09.2022 00:00:00;
20;19332;700029;B80400;;8800;5600;ABSACKANLAGE;02.09.2022 00:00:00;02.09.2022 00:00:00;
