Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;18723;700071;B80300;;7000;7000;ABSACKANLAGE;04.05.2022 00:00:00;04.05.2022 00:00:00;
