Typ;Nr;Artikelnr;Artikelbez 1;Plangrp;Sollmenge;Istmenge;Kst Id;Beginn;Ende;
20;19210;999999;BP EXP - G21;;600;600;ABSACKANLAGE;11.08.2022 00:00:00;11.08.2022 00:00:00;
